300, 0.0, 0.0, 0.0, 1.3457304575586124
301, 0.0, 0.0, 0.0, 1.3350075484263093
302, 0.0, 0.0, 0.0, 1.3243275309305353
303, 0.0, 0.0, 0.0, 1.3136904050712908
304, 0.0, 0.0, 0.0, 1.303096170848575
305, 0.0, 0.0, 0.0, 1.2925448282623888
306, 0.0, 0.0, 0.0, 1.2820363773127317
307, 0.0, 0.0, 0.0, 1.271570817999604
308, 0.0, 0.0, 0.0, 1.2611481503230053
309, 0.0, 0.0, 0.0, 1.2507683742829359
310, 0.0, 0.0, 0.0, 1.2404314898793956
311, 0.0, 0.0, 0.0, 1.2301374971123844
312, 0.0, 0.0, 0.0, 1.2198863959819024
313, 0.0, 0.0, 0.0, 1.20967818648795
314, 0.0, 0.0, 0.0, 1.1995128686305265
315, 0.0, 0.0, 0.0, 1.1893904424096324
316, 0.0, 0.0, 0.0, 1.1793109078252673
317, 0.0, 0.0, 0.0, 1.1692742648774317
318, 0.0, 0.0, 0.0, 1.159280513566125
319, 0.0, 0.0, 0.0, 1.1493296538913478
320, 0.0, 0.0, 0.0, 1.1394216858530997
321, 0.0, 0.0, 0.0, 1.129556609451381
322, 0.0, 0.0, 0.0, 1.119734424686191
323, 0.0, 0.0, 0.0, 1.1099551315575307
324, 0.0, 0.0, 0.0, 1.1002187300653994
325, 0.0, 0.0, 0.0, 1.0905252202097975
326, 0.0, 0.0, 0.0, 1.0808746019907245
327, 0.0, 0.0, 0.0, 1.0712668754081809
328, 0.0, 0.0, 0.0, 1.0617020404621664
329, 0.0, 0.0, 0.0, 1.0521800971526811
330, 0.0, 0.0, 0.0, 1.0427010454797252
331, 0.0, 0.0, 0.0, 1.0332648854432984
332, 0.0, 0.0, 0.0, 1.0238716170434008
333, 0.0, 0.0, 0.0, 1.0145212402800325
334, 0.0, 0.0, 0.0, 1.0052137551531934
335, 0.0, 0.0, 0.0, 0.9959491616628834
336, 0.0, 0.0, 0.0, 0.9867274598091027
337, 0.0, 0.0, 0.0, 0.9775486495918513
338, 0.0, 0.0, 0.0, 0.9684127310111288
339, 0.0, 0.0, 0.0, 0.9593197040669359
340, 0.0, 0.0, 0.0, 0.9502695687592719
341, 0.0, 0.0, 0.0, 0.9412623250881375
342, 0.0, 0.0, 0.0, 0.9322979730535319
343, 0.0, 0.0, 0.0, 0.9233765126554556
344, 0.0, 0.0, 0.0, 0.9144979438939087
345, 0.0, 0.0, 0.0, 0.9056622667688908
346, 0.0, 0.0, 0.0, 0.8968694812804022
347, 0.0, 0.0, 0.0, 0.8881195874284429
348, 0.0, 0.0, 0.0, 0.8794125852130128
349, 0.0, 0.0, 0.0, 0.8707484746341119
350, 0.0, 0.0, 0.0, 0.8621272556917401
351, 0.0, 0.0, 0.0, 0.8535489283858975
352, 0.0, 0.0, 0.0, 0.8450134927165841
353, 0.0, 0.0, 0.0, 0.8365209486838
354, 0.0, 0.0, 0.0, 0.8280712962875451
355, 0.0, 0.0, 0.0, 0.8196645355278195
356, 0.0, 0.0, 0.0, 0.8113006664046231
357, 0.0, 0.0, 0.0, 0.8029796889179558
358, 0.0, 0.0, 0.0, 0.7947016030678177
359, 0.0, 0.0, 0.0, 0.7864664088542088
360, 0.0, 0.0, 0.0, 0.7782741062771293
361, 0.0, 0.0, 0.0, 0.7701246953365789
362, 0.0, 0.0, 0.0, 0.7620181760325577
363, 0.0, 0.0, 0.0, 0.7539545483650657
364, 0.0, 0.0, 0.0, 0.745933812334103
365, 0.0, 0.0, 0.0, 0.7379559679396694
366, 0.0, 0.0, 0.0, 0.7300210151817652
367, 0.0, 0.0, 0.0, 0.72212895406039
368, 0.0, 0.0, 0.0, 0.7142797845755442
369, 0.0, 0.0, 0.0, 0.7064735067272274
370, 0.0, 0.0, 0.0, 0.69871012051544
371, 0.0, 0.0, 0.0, 0.6909896259401815
